Date,Adj Close,Close,High,Low,Open,Volume
2013-11-04,533.6400146484375,533.6400146484375,536.4600219726562,533.6300048828125,536.2100219726562,310700
2013-11-05,528.72998046875,528.72998046875,535.219970703125,528.239990234375,535.0,326600
2013-11-06,525.989990234375,525.989990234375,529.8900146484375,525.8900146484375,528.75,319400
2013-11-07,520.6500244140625,520.6500244140625,527.9099731445312,520.2100219726562,527.9099731445312,344500
2013-11-08,515.739990234375,515.739990234375,521.0599975585938,515.6099853515625,517.02001953125,311400
2013-11-11,502.94000244140625,502.94000244140625,517.9199829101562,502.44000244140625,517.3699951171875,364300
2013-11-12,510.7300109863281,510.7300109863281,510.7300109863281,504.1300048828125,504.1300048828125,288500
2013-11-13,505.6000061035156,505.6000061035156,512.8300170898438,504.9200134277344,511.6199951171875,298300
2013-11-14,511.75,511.75,511.8900146484375,506.8500061035156,509.3500061035156,275800
2013-11-15,512.739990234375,512.739990234375,514.6699829101562,512.0,514.0700073242188,313000
2013-11-18,509.5400085449219,509.5400085449219,515.219970703125,508.9800109863281,515.219970703125,290400
2013-11-19,505.5,505.5,510.6700134277344,504.04998779296875,509.2699890136719,300500
2013-11-20,504.1600036621094,504.1600036621094,507.0899963378906,504.0299987792969,506.1499938964844,237700
2013-11-21,501.04998779296875,501.04998779296875,504.8900146484375,499.989990234375,504.8699951171875,244900
2013-11-22,504.05999755859375,504.05999755859375,504.8599853515625,502.8900146484375,503.8900146484375,266000
2013-11-25,507.760009765625,507.760009765625,508.30999755859375,505.67999267578125,505.7799987792969,214700
2013-11-26,510.5400085449219,510.5400085449219,510.57000732421875,507.1499938964844,509.0400085449219,259400
2013-11-27,511.6499938964844,511.6499938964844,513.6400146484375,510.25,511.8800048828125,286800
2013-11-28,515.52001953125,515.52001953125,515.75,513.8200073242188,514.4099731445312,299600
2013-11-29,517.0599975585938,517.0599975585938,518.1900024414062,514.5499877929688,517.6099853515625,280400
2013-12-02,512.6900024414062,512.6900024414062,518.3400268554688,512.6900024414062,518.0900268554688,287200
2013-12-03,508.1600036621094,508.1600036621094,513.1300048828125,507.3599853515625,512.219970703125,321200
2013-12-04,506.2799987792969,506.2799987792969,510.3900146484375,504.5400085449219,507.5299987792969,301700
2013-12-05,506.32000732421875,506.32000732421875,508.29998779296875,504.70001220703125,507.32000732421875,247200
2013-12-06,506.32000732421875,506.32000732421875,508.1199951171875,506.20001220703125,506.239990234375,294700
2013-12-09,502.2300109863281,502.2300109863281,509.5299987792969,502.2200012207031,508.8900146484375,263200
2013-12-10,497.7200012207031,497.7200012207031,503.4100036621094,495.82000732421875,502.8900146484375,304600
2013-12-11,494.7799987792969,494.7799987792969,500.6400146484375,494.3900146484375,497.2699890136719,286300
2013-12-12,495.6400146484375,495.6400146484375,496.0,492.2900085449219,492.30999755859375,283500
2013-12-13,494.3599853515625,494.3599853515625,496.17999267578125,491.07000732421875,495.9800109863281,269000
2013-12-16,488.19000244140625,488.19000244140625,496.1600036621094,488.19000244140625,495.75,276800
2013-12-17,486.1499938964844,486.1499938964844,491.6000061035156,486.1499938964844,490.8900146484375,282700
2013-12-18,485.6499938964844,485.6499938964844,489.260009765625,483.80999755859375,486.8299865722656,291900
2013-12-19,484.1700134277344,484.1700134277344,490.2200012207031,483.32000732421875,489.8299865722656,275600
2013-12-20,488.4100036621094,488.4100036621094,488.4100036621094,483.8399963378906,484.7699890136719,265900
2013-12-23,489.6300048828125,489.6300048828125,490.9599914550781,489.3999938964844,490.32000732421875,254500
2013-12-24,491.0799865722656,491.0799865722656,491.8699951171875,490.1000061035156,491.5299987792969,268000
2013-12-26,488.8699951171875,488.8699951171875,493.010009765625,488.8599853515625,492.92999267578125,276900
2013-12-27,496.7699890136719,496.7699890136719,496.79998779296875,489.5299987792969,490.0199890136719,262300
2013-12-30,499.989990234375,499.989990234375,500.04998779296875,497.5400085449219,498.4100036621094,234600
2014-01-02,496.2799987792969,496.2799987792969,502.8699951171875,496.05999755859375,502.4100036621094,264300
2014-01-03,499.3299865722656,499.3299865722656,499.3299865722656,493.7900085449219,496.6700134277344,295100
2014-01-06,500.6199951171875,500.6199951171875,501.2900085449219,498.7300109863281,500.8599853515625,288700
2014-01-07,504.8599853515625,504.8599853515625,505.0199890136719,500.4200134277344,500.4200134277344,332500
2014-01-08,509.7799987792969,509.7799987792969,510.6000061035156,506.4100036621094,507.54998779296875,368800
2014-01-09,511.6000061035156,511.6000061035156,512.2999877929688,510.5400085449219,511.0,364000
2014-01-10,510.19000244140625,510.19000244140625,513.8900146484375,507.1099853515625,513.6799926757812,399600
2014-01-13,512.9199829101562,512.9199829101562,513.760009765625,511.5899963378906,511.5899963378906,375900
2014-01-14,512.27001953125,512.27001953125,514.75,511.4100036621094,511.4800109863281,410700
2014-01-15,515.969970703125,515.969970703125,516.280029296875,514.1199951171875,515.5599975585938,414500
2014-01-16,517.8300170898438,517.8300170898438,518.9299926757812,517.3800048828125,518.5,404500
2014-01-17,518.0999755859375,518.0999755859375,519.1500244140625,515.4400024414062,519.0,389400
2014-01-20,519.989990234375,519.989990234375,520.5499877929688,516.9199829101562,519.3800048828125,357600
2014-01-21,520.989990234375,520.989990234375,521.489990234375,519.6599731445312,521.260009765625,426400
2014-01-22,523.0700073242188,523.0700073242188,523.47998046875,521.2899780273438,522.6099853515625,428600
2014-01-23,522.719970703125,522.719970703125,526.8200073242188,522.719970703125,524.9099731445312,447500
2014-01-24,520.3099975585938,520.3099975585938,524.0,516.1900024414062,522.25,356100
2014-01-27,507.510009765625,507.510009765625,511.3800048828125,507.4800109863281,509.1199951171875,517000
2014-01-28,509.2900085449219,509.2900085449219,509.7099914550781,502.8399963378906,508.5799865722656,453600
2014-01-29,515.2000122070312,515.2000122070312,515.25,512.1300048828125,512.1300048828125,389500
2014-02-03,513.6199951171875,513.6199951171875,515.4500122070312,511.19000244140625,513.030029296875,421800
2014-02-04,507.55999755859375,507.55999755859375,507.9700012207031,505.1199951171875,506.6400146484375,451900
2014-02-05,505.6199951171875,505.6199951171875,511.8900146484375,505.6199951171875,511.1199951171875,448600
2014-02-06,509.8699951171875,509.8699951171875,510.6499938964844,507.5199890136719,507.5199890136719,570200
2014-02-07,514.4500122070312,514.4500122070312,514.8699951171875,512.719970703125,513.8400268554688,317500
2014-02-10,518.469970703125,518.469970703125,518.47998046875,516.6300048828125,517.4500122070312,309000
2014-02-11,518.9000244140625,518.9000244140625,520.510009765625,517.6799926757812,520.1199951171875,334400
2014-02-12,520.6400146484375,520.6400146484375,522.280029296875,519.9600219726562,522.280029296875,363300
2014-02-13,521.8200073242188,521.8200073242188,522.469970703125,520.260009765625,521.7899780273438,335900
2014-02-14,522.5800170898438,522.5800170898438,524.7100219726562,522.3499755859375,523.9000244140625,304300
2014-02-17,522.0,522.0,524.3699951171875,521.0499877929688,524.25,313000
2014-02-18,525.4199829101562,525.4199829101562,525.6300048828125,523.1699829101562,523.7899780273438,317000
2014-02-19,529.8699951171875,529.8699951171875,529.9099731445312,526.1199951171875,527.3300170898438,302700
2014-02-20,525.6900024414062,525.6900024414062,530.3499755859375,525.6799926757812,530.280029296875,319000
2014-02-21,528.510009765625,528.510009765625,528.7999877929688,527.1500244140625,528.47998046875,281100
2014-02-24,526.3400268554688,526.3400268554688,530.97998046875,526.3400268554688,530.3800048828125,300700
2014-02-25,528.6099853515625,528.6099853515625,529.3699951171875,527.6500244140625,529.280029296875,300500
2014-02-26,529.22998046875,529.22998046875,529.7899780273438,528.010009765625,529.5900268554688,350400
2014-02-27,528.3699951171875,528.3699951171875,531.1500244140625,528.02001953125,530.5,342000
2014-02-28,528.9600219726562,528.9600219726562,529.969970703125,527.510009765625,529.8599853515625,318000
2014-03-03,529.8599853515625,529.8599853515625,530.6199951171875,526.27001953125,529.22998046875,310000
2014-03-04,531.5399780273438,531.5399780273438,532.5599975585938,528.0,528.1799926757812,288100
2014-03-05,536.77001953125,536.77001953125,536.989990234375,534.5900268554688,535.739990234375,309500
2014-03-06,540.3300170898438,540.3300170898438,540.4000244140625,537.97998046875,538.2899780273438,333600
2014-03-07,543.760009765625,543.760009765625,544.0800170898438,542.5399780273438,542.5399780273438,330800
2014-03-10,542.1900024414062,542.1900024414062,545.739990234375,541.8499755859375,545.6300048828125,314700
2014-03-11,547.6799926757812,547.6799926757812,547.6900024414062,544.8499755859375,544.8499755859375,332100
2014-03-12,539.2999877929688,539.2999877929688,548.1900024414062,538.7899780273438,548.1199951171875,421100
2014-03-13,547.510009765625,547.510009765625,547.52001953125,539.7999877929688,542.2000122070312,446400
2014-03-14,544.27001953125,544.27001953125,546.510009765625,542.4199829101562,542.8699951171875,406000
2014-03-17,535.8200073242188,535.8200073242188,546.3099975585938,535.5399780273438,545.3599853515625,373700
2014-03-18,541.1500244140625,541.1500244140625,541.4299926757812,539.1199951171875,540.030029296875,381900
2014-03-19,542.25,542.25,545.1699829101562,539.8800048828125,544.5499877929688,364100
2014-03-20,541.7899780273438,541.7899780273438,542.2899780273438,539.1500244140625,541.4000244140625,369100
2014-03-21,546.8099975585938,546.8099975585938,547.1799926757812,544.5399780273438,545.2100219726562,398500
2014-03-24,545.5999755859375,545.5999755859375,549.4299926757812,545.5800170898438,549.3499755859375,372700
2014-03-25,539.0499877929688,539.0499877929688,545.7899780273438,538.4099731445312,545.7899780273438,377400
2014-03-26,544.1300048828125,544.1300048828125,544.1300048828125,540.9400024414062,541.6500244140625,376300
2014-03-27,541.4600219726562,541.4600219726562,544.6199951171875,540.010009765625,544.3200073242188,315800
2014-03-28,544.0999755859375,544.0999755859375,544.4500122070312,542.3400268554688,542.3499755859375,301100
2014-03-31,541.5800170898438,541.5800170898438,547.030029296875,538.780029296875,546.5700073242188,287600
2014-04-01,549.0800170898438,549.0800170898438,549.0800170898438,544.0599975585938,544.510009765625,330300
2014-04-02,557.6500244140625,557.6500244140625,557.780029296875,552.239990234375,552.239990234375,429500
2014-04-03,557.010009765625,557.010009765625,560.8499755859375,556.6900024414062,560.2000122070312,428900
2014-04-04,560.4400024414062,560.4400024414062,560.52001953125,558.0499877929688,559.1400146484375,382400
2014-04-07,554.22998046875,554.22998046875,559.0999755859375,553.6699829101562,557.5800170898438,384300
2014-04-08,554.0700073242188,554.0700073242188,555.02001953125,549.8900146484375,553.469970703125,373000
2014-04-09,552.219970703125,552.219970703125,556.75,552.1699829101562,556.72998046875,415100
2014-04-10,555.0999755859375,555.0999755859375,556.4500122070312,554.5,556.239990234375,385800
2014-04-11,555.8699951171875,555.8699951171875,555.8800048828125,548.4400024414062,548.5,302400
2014-04-14,562.0399780273438,562.0399780273438,562.0499877929688,557.3200073242188,557.3499755859375,282000
2014-04-15,562.1099853515625,562.1099853515625,565.1799926757812,562.010009765625,565.1300048828125,361900
2014-04-16,565.9600219726562,565.9600219726562,566.25,562.8099975585938,564.4500122070312,385300
2014-04-17,565.75,565.75,569.030029296875,565.75,568.7999877929688,386300
2014-04-18,571.22998046875,571.22998046875,571.6099853515625,567.77001953125,568.0,350600
2014-04-21,569.280029296875,569.280029296875,573.0599975585938,569.280029296875,573.0499877929688,339200
2014-04-22,570.97998046875,570.97998046875,571.1599731445312,569.3800048828125,570.760009765625,335400
2014-04-23,565.469970703125,565.469970703125,573.8800048828125,565.469970703125,573.6799926757812,371000
2014-04-24,561.1199951171875,561.1199951171875,567.9299926757812,555.0700073242188,567.72998046875,401600
2014-04-25,556.47998046875,556.47998046875,562.2999877929688,555.5,561.9400024414062,314100
2014-04-28,556.9600219726562,556.9600219726562,558.5599975585938,555.6799926757812,555.6799926757812,282600
2014-04-29,556.969970703125,556.969970703125,560.5499877929688,555.8099975585938,559.8699951171875,337000
2014-04-30,559.3400268554688,559.3400268554688,561.72998046875,559.0800170898438,560.0399780273438,310000
2014-05-02,558.6599731445312,558.6599731445312,562.0599975585938,558.0800170898438,561.6799926757812,291600
2014-05-07,550.3499755859375,550.3499755859375,559.1500244140625,550.3400268554688,559.0900268554688,289200
2014-05-08,546.8900146484375,546.8900146484375,552.280029296875,543.8099975585938,552.0,324800
2014-05-09,550.1900024414062,550.1900024414062,550.3900146484375,547.2999877929688,548.9400024414062,291400
2014-05-12,551.4000244140625,551.4000244140625,551.989990234375,550.52001953125,551.8499755859375,345000
2014-05-13,557.1599731445312,557.1599731445312,557.4400024414062,554.4099731445312,554.4500122070312,335000
2014-05-14,560.2999877929688,560.2999877929688,560.3499755859375,557.8499755859375,559.1500244140625,366400
2014-05-15,561.75,561.75,562.77001953125,560.6199951171875,561.6900024414062,433200
2014-05-16,557.5900268554688,557.5900268554688,561.5399780273438,556.6199951171875,561.5,393200
2014-05-19,546.8099975585938,546.8099975585938,559.6199951171875,546.239990234375,559.5700073242188,387900
2014-05-20,542.9600219726562,542.9600219726562,548.72998046875,538.6500244140625,548.0900268554688,406800
2014-05-21,545.5900268554688,545.5900268554688,547.0499877929688,542.719970703125,542.8800048828125,282100
2014-05-22,546.75,546.75,549.1500244140625,546.239990234375,548.5800170898438,314600
2014-05-23,549.7000122070312,549.7000122070312,550.0700073242188,548.6300048828125,549.0999755859375,279300
2014-05-26,548.8300170898438,548.8300170898438,552.5999755859375,548.8300170898438,552.3499755859375,308000
2014-05-27,547.969970703125,547.969970703125,550.780029296875,543.1500244140625,550.6599731445312,349100
2014-05-28,549.9600219726562,549.9600219726562,550.3699951171875,548.5399780273438,550.3599853515625,375900
2014-05-29,549.6099853515625,549.6099853515625,551.1699829101562,548.9099731445312,551.0599975585938,307100
2014-05-30,546.530029296875,546.530029296875,551.0700073242188,546.3099975585938,551.0700073242188,339700
2014-06-02,535.1500244140625,535.1500244140625,546.8200073242188,535.0700073242188,546.8099975585938,303700
2014-06-03,531.280029296875,531.280029296875,535.4299926757812,526.6500244140625,535.1900024414062,271400
2014-06-05,523.1199951171875,523.1199951171875,531.9600219726562,522.0599975585938,531.4500122070312,261000
2014-06-09,524.030029296875,524.030029296875,526.6699829101562,520.8900146484375,525.1599731445312,231800
2014-06-10,532.6400146484375,532.6400146484375,532.6500244140625,525.27001953125,525.27001953125,238600
2014-06-11,533.2999877929688,533.2999877929688,534.3200073242188,532.260009765625,533.989990234375,235500
2014-06-12,536.1400146484375,536.1400146484375,536.6400146484375,533.8499755859375,534.3900146484375,244400
2014-06-13,536.3400268554688,536.3400268554688,536.739990234375,533.97998046875,536.5900268554688,267500
2014-06-16,536.02001953125,536.02001953125,537.7100219726562,535.4299926757812,537.6599731445312,247400
2014-06-17,537.9000244140625,537.9000244140625,539.1199951171875,537.1300048828125,537.3200073242188,301000
